YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient7 -P workloads/workloadd -t -threads 70 -p measurementtype=timeseries -p recordcount=100000 -p hosts=10.71.84.101,10.71.84.102,10.71.84.103,10.71.84.104,10.71.84.105,10.71.84.106,10.71.84.107,10.71.84.108,10.71.84.109,10.71.84.110,10.71.84.111,10.71.84.112,10.71.84.113,10.71.84.114 -p operationcount=1000000 -s
 0 sec: 0 operations; 
 10 sec: 343105 operations; 34218.11 current ops/sec;  [READ AverageLatency(ms)=1.47] 
 20 sec: 696408 operations; 35323.24 current ops/sec;  [READ AverageLatency(ms)=0.86] 
 30 sec: 989425 operations; 29298.77 current ops/sec;   
 31 sec: 999950 operations; 8190.66 current ops/sec;   
[OVERALL], RunTime(ms), 31316.0
[OVERALL], Throughput(ops/sec), 31932.558436581938
[INSERT], Operations, 49783
[INSERT], AverageLatency(ms), 0.8727075507703433
[INSERT], MinLatency(ms), 0
[INSERT], MaxLatency(ms), 265
[INSERT], Return=0, 49783
[INSERT], 0, 1.6012186865267435
[INSERT], 1000, 0.8896551724137931
[INSERT], 2000, 0.823593664664118
[INSERT], 3000, 0.8164170826400444
[INSERT], 4000, 0.8156424581005587
[INSERT], 5000, 0.9052504526252263
[INSERT], 6000, 0.7988732394366197
[INSERT], 7000, 0.7377347062386432
[INSERT], 8000, 0.7448559670781894
[INSERT], 9000, 0.7998935604044705
[INSERT], 10000, 0.7543757292882147
[INSERT], 11000, 0.7622268470343392
[INSERT], 12000, 0.7097669256381798
[INSERT], 13000, 0.7608821822402786
[INSERT], 14000, 0.725435148792813
[INSERT], 15000, 0.8245901639344262
[INSERT], 16000, 0.7591446257737761
[INSERT], 17000, 0.7348938486663038
[INSERT], 18000, 0.923469387755102
[INSERT], 19000, 0.9755955839628123
[INSERT], 20000, 0.7412587412587412
[INSERT], 21000, 1.0978332239001969
[INSERT], 22000, 0.8947368421052632
[INSERT], 23000, 0.8276431718061674
[INSERT], 24000, 1.5211835911230667
[INSERT], 25000, 0.8580786026200873
[INSERT], 26000, 0.8149417409184373
[INSERT], 27000, 0.8573607932875668
[INSERT], 28000, 0.9716466739367503
[INSERT], 29000, 1.423510466988728
[INSERT], 30000, 0.7830802603036876
[INSERT], 31000, 0.7407407407407407
[READ], Operations, 950167
[READ], AverageLatency(ms), 2.0272720479663047
[READ], MinLatency(ms), 0
[READ], MaxLatency(ms), 544
[READ], Return=0, 950102
[READ], 0, 2.309011958997722
[READ], 1000, 2.0262079018494337
[READ], 2000, 1.9248224493331023
[READ], 3000, 2.1076778172758486
[READ], 4000, 1.873224234998979
[READ], 5000, 2.2563734514931193
[READ], 6000, 2.0869976792475877
[READ], 7000, 2.0687467907089134
[READ], 8000, 2.0614325234544144
[READ], 9000, 1.8854813226498137
[READ], 10000, 2.0500133805120275
[READ], 11000, 1.854510972636142
[READ], 12000, 2.0982493530217687
[READ], 13000, 2.0617564784359534
[READ], 14000, 2.0000573180867223
[READ], 15000, 2.016587817859255
[READ], 16000, 1.9922464803101407
[READ], 17000, 1.945046461758399
[READ], 18000, 2.1048598375687715
[READ], 19000, 2.2686747755206014
[READ], 20000, 2.0352451040019464
[READ], 21000, 2.41327674843874
[READ], 22000, 2.2136606395984813
[READ], 23000, 1.975056821493094
[READ], 24000, 2.320447430440747
[READ], 25000, 1.8707677767276367
[READ], 26000, 2.1493111534515608
[READ], 27000, 1.7251028173886305
[READ], 28000, 1.5651849299333793
[READ], 29000, 1.414708722240103
[READ], 30000, 1.1726398139338197
[READ], 31000, 0.6996527777777778
